E,H,C,timestamp
125.4918245,276.5113349,3.545266927,12/04/2016 13:15:00
126.9399618,277.3096438,3.54550625,12/04/2016 13:30:00
127.9798252,278.1079527,3.545745573,12/04/2016 13:45:00
133.4102144,278.9062615,3.545984897,12/04/2016 14:00:00
132.9448896,281.7083834,3.54622422,12/04/2016 14:15:00
130.2340414,284.5105052,3.546463543,12/04/2016 14:30:00
129.4340347,287.3126271,3.546702866,12/04/2016 14:45:00
132.4555027,290.1147489,3.54694219,12/04/2016 15:00:00
135.4769706,296.5801607,3.547181513,12/04/2016 15:15:00
138.4984385,303.0455726,3.547420836,12/04/2016 15:30:00
141.5199065,309.5109844,3.54766016,12/04/2016 15:45:00
144.5413744,315.9763963,3.547899483,12/04/2016 16:00:00
147.5628424,313.9695388,3.548138806,12/04/2016 16:15:00
150.5843103,311.9626814,3.54837813,12/04/2016 16:30:00
153.6057782,309.955824,3.548617453,12/04/2016 16:45:00
156.6272462,307.9489666,3.548856776,12/04/2016 17:00:00
156.8907581,299.8053814,3.5490961,12/04/2016 17:15:00
155.9947157,291.6617961,3.549335423,12/04/2016 17:30:00
157.9641822,283.5182108,3.549574746,12/04/2016 17:45:00
155.3194162,275.3746256,3.54981407,12/04/2016 18:00:00
153.5968008,274.1383701,3.550053393,12/04/2016 18:15:00
151.8741854,272.9021146,3.550292716,12/04/2016 18:30:00
148.4416438,271.6658591,3.550532039,12/04/2016 18:45:00
146.9340001,270.4296036,3.550771363,12/04/2016 19:00:00
146.3987282,268.8723305,3.551010686,12/04/2016 19:15:00
149.619159,267.3150573,3.551250009,12/04/2016 19:30:00
152.8395897,265.7577842,3.551489333,12/04/2016 19:45:00
156.0600204,264.2005111,3.551728656,12/04/2016 20:00:00
159.2804511,264.1021189,3.551967979,12/04/2016 20:15:00
158.8871942,264.0037267,3.552207303,12/04/2016 20:30:00
164.9818562,263.9053344,3.552446626,12/04/2016 20:45:00
165.8390731,263.8069422,3.552685949,12/04/2016 21:00:00
167.3215257,258.0666497,3.552925273,12/04/2016 21:15:00
167.8045282,252.3263571,3.553164596,12/04/2016 21:30:00
168.0646001,246.5860646,3.553403919,12/04/2016 21:45:00
167.8231364,240.8457721,3.553643243,12/04/2016 22:00:00
166.5575381,241.384296,3.553882566,12/04/2016 22:15:00
166.0709405,241.92282,3.554121889,12/04/2016 22:30:00
166.3319267,242.461344,3.554361212,12/04/2016 22:45:00
162.7797472,242.9998679,3.554600536,12/04/2016 23:00:00
162.2863913,242.2924015,3.554839859,12/04/2016 23:15:00
162.8000221,241.5849351,3.555079182,12/04/2016 23:30:00
161.1891836,240.8774687,3.555318506,12/04/2016 23:45:00
160.56742,240.1700023,3.555557829,12/05/2016 00:00:00
160.8397908,243.1541835,3.555797152,12/05/2016 00:15:00
154.9329396,246.1383647,3.556036476,12/05/2016 00:30:00
162.8266336,249.1225459,3.556275799,12/05/2016 00:45:00
155.9583198,252.1067271,3.556515122,12/05/2016 01:00:00
149.090006,252.432428,3.556754446,12/05/2016 01:15:00
142.221692,252.7581289,3.556993769,12/05/2016 01:30:00
135.3533782,253.0838299,3.557233092,12/05/2016 01:45:00
129.1059215,253.4095308,3.557472416,12/05/2016 02:00:00
132.7699709,256.71697,3.557711739,12/05/2016 02:15:00
133.0403029,260.0244092,3.557951062,12/05/2016 02:30:00
133.2295353,263.3318484,3.558190385,12/05/2016 02:45:00
132.9321701,266.6392876,3.558429709,12/05/2016 03:00:00
132.3915061,268.54736,3.558669032,12/05/2016 03:15:00
132.5672219,270.4554323,3.558908355,12/05/2016 03:30:00
132.7564543,272.3635047,3.559147679,12/05/2016 03:45:00
133.1078859,274.2715771,3.559387002,12/05/2016 04:00:00
132.9997531,276.8181615,3.559626325,12/05/2016 04:15:00
133.0538194,279.3647459,3.559865649,12/05/2016 04:30:00
130.3265289,281.9113303,3.560104972,12/05/2016 04:45:00
127.5992382,284.4579148,3.560344295,12/05/2016 05:00:00
124.8719476,313.5172906,3.560583619,12/05/2016 05:15:00
122.144657,342.5766664,3.560822942,12/05/2016 05:30:00
119.4173664,371.6360425,3.561062265,12/05/2016 05:45:00
120.3500118,400.6954183,3.561301589,12/05/2016 06:00:00
118.9307688,409.9495527,3.561540912,12/05/2016 06:15:00
116.7545963,419.2036872,3.561780235,12/05/2016 06:30:00
116.3490983,428.4578216,3.562019558,12/05/2016 06:45:00
111.2157977,437.7119559,3.562258882,12/05/2016 07:00:00
112.0267936,434.5421185,3.562498205,12/05/2016 07:15:00
107.525766,431.3722811,3.562737528,12/05/2016 07:30:00
106.4174048,428.2024437,3.562976852,12/05/2016 07:45:00
109.6424849,425.0326063,3.563216175,12/05/2016 08:00:00
112.867565,411.2987905,3.563455498,12/05/2016 08:15:00
116.092645,397.5649747,3.563694822,12/05/2016 08:30:00
116.4035268,383.8311587,3.563934145,12/05/2016 08:45:00
116.2548442,370.0973429,3.564173468,12/05/2016 09:00:00
116.1196782,364.7215373,3.564412792,12/05/2016 09:15:00
115.9439624,359.3457317,3.564652115,12/05/2016 09:30:00
116.5522094,353.9699262,3.564891438,12/05/2016 09:45:00
117.0089083,348.5941207,3.565130762,12/05/2016 10:00:00
116.2859324,347.1297524,3.565370085,12/05/2016 10:15:00
117.0682192,345.6653841,3.565609408,12/05/2016 10:30:00
122.7785262,344.2010158,3.565848732,12/05/2016 10:45:00
128.4888333,342.7366475,3.566088055,12/05/2016 11:00:00
134.1991405,340.6016961,3.566327378,12/05/2016 11:15:00
141.8103376,338.4667446,3.566566701,12/05/2016 11:30:00
142.4315605,336.3317932,3.566806025,12/05/2016 11:45:00
143.379723,334.1968418,3.567045348,12/05/2016 12:00:00
142.7539997,335.8237076,3.567284671,12/05/2016 12:15:00
142.1282765,337.4505734,3.567523995,12/05/2016 12:30:00
141.5025533,339.0774393,3.567763318,12/05/2016 12:45:00
140.87683,340.7043051,3.568002641,12/05/2016 13:00:00
140.2511068,339.9192788,3.568241965,12/05/2016 13:15:00
143.4735425,339.1342526,3.568481288,12/05/2016 13:30:00
146.6959781,338.3492264,3.568720611,12/05/2016 13:45:00
149.9184137,337.5642002,3.568959935,12/05/2016 14:00:00
153.1408494,336.66087,3.569199258,12/05/2016 14:15:00
156.363285,335.7575399,3.569438581,12/05/2016 14:30:00
159.5857206,334.8542098,3.569677905,12/05/2016 14:45:00
162.3809973,333.9508797,3.569917228,12/05/2016 15:00:00
160.3504687,337.2077846,3.570156551,12/05/2016 15:15:00
158.3199401,340.4646897,3.570395874,12/05/2016 15:30:00
157.8652171,343.7215947,3.570635198,12/05/2016 15:45:00
154.3466448,346.9784997,3.570874521,12/05/2016 16:00:00
157.9317129,345.4768368,3.571113844,12/05/2016 16:15:00
159.1376329,343.975174,3.571353168,12/05/2016 16:30:00
158.8479728,342.4735112,3.571592491,12/05/2016 16:45:00
161.3858445,340.9718484,3.571831814,12/05/2016 17:00:00
159.0020603,337.0503633,3.572071138,12/05/2016 17:15:00
156.7074116,333.1288781,3.572310461,12/05/2016 17:30:00
159.8244897,329.2073929,3.572549784,12/05/2016 17:45:00
158.0928038,325.2859077,3.572789108,12/05/2016 18:00:00
158.7661653,326.9677701,3.573028431,12/05/2016 18:15:00
154.1852035,328.6496324,3.573267754,12/05/2016 18:30:00
159.1695419,330.3314948,3.573507078,12/05/2016 18:45:00
163.8658078,332.0133571,3.573746401,12/05/2016 19:00:00
164.5564332,332.6912506,3.573985724,12/05/2016 19:15:00
159.2801965,333.3691441,3.574225047,12/05/2016 19:30:00
162.2328706,334.0470376,3.574464371,12/05/2016 19:45:00
168.381249,334.7249311,3.574703694,12/05/2016 20:00:00
169.3641001,330.674732,3.574943017,12/05/2016 20:15:00
172.3677673,326.6245329,3.575182341,12/05/2016 20:30:00
174.1928799,322.5743337,3.575421664,12/05/2016 20:45:00
172.3546224,318.5241346,3.575660987,12/05/2016 21:00:00
171.201403,311.448065,3.575900311,12/05/2016 21:15:00
172.0880075,304.3719953,3.576139634,12/05/2016 21:30:00
172.4831062,297.2959257,3.576378957,12/05/2016 21:45:00
178.52162,290.2198561,3.576618281,12/05/2016 22:00:00
178.212639,288.7166342,3.576857604,12/05/2016 22:15:00
180.9817048,287.2134123,3.577096927,12/05/2016 22:30:00
183.3800059,285.7101905,3.577336251,12/05/2016 22:45:00
183.5028421,284.2069686,3.577575574,12/05/2016 23:00:00
177.9425182,284.5786309,3.577814897,12/05/2016 23:15:00
177.5640534,284.9502932,3.57805422,12/05/2016 23:30:00
176.8341571,285.3219556,3.578293544,12/05/2016 23:45:00
177.3342712,285.6936179,3.578532867,12/06/2016 00:00:00
177.4829538,288.8584221,3.57877219,12/06/2016 00:15:00
177.983068,292.0232264,3.579011514,12/06/2016 00:30:00
177.5910866,295.1880306,3.579250837,12/06/2016 00:45:00
178.050651,298.3528348,3.57949016,12/06/2016 01:00:00
177.645153,299.1566802,3.579729484,12/06/2016 01:15:00
177.780319,299.9605255,3.579968807,12/06/2016 01:30:00
177.7397692,300.7643709,3.58020813,12/06/2016 01:45:00
176.9287732,301.5682163,3.580447454,12/06/2016 02:00:00
177.2261384,304.2883712,3.580686777,12/06/2016 02:15:00
177.7938356,307.0085261,3.5809261,12/06/2016 02:30:00
171.7731208,309.728681,3.581165424,12/06/2016 02:45:00
165.7524059,312.4488359,3.581404747,12/06/2016 03:00:00
159.7316912,315.4239329,3.58164407,12/06/2016 03:15:00
153.7109763,318.3990298,3.581883393,12/06/2016 03:30:00
152.9270136,321.3741268,3.582122717,12/06/2016 03:45:00
154.0083415,324.3492237,3.58236204,12/06/2016 04:00:00
155.2248355,330.1297079,3.582601363,12/06/2016 04:15:00
154.2673391,335.9101921,3.582840687,12/06/2016 04:30:00
153.3098427,341.6906762,3.58308001,12/06/2016 04:45:00
152.3523463,347.4711605,3.583319333,12/06/2016 05:00:00
151.3948499,367.5368681,3.583558657,12/06/2016 05:15:00
150.4373535,387.6025757,3.58379798,12/06/2016 05:30:00
149.4798571,407.6682836,3.584037303,12/06/2016 05:45:00
154.2391207,427.7339912,3.584276627,12/06/2016 06:00:00
158.9983842,447.7709791,3.58451595,12/06/2016 06:15:00
159.523907,467.8079672,3.584755273,12/06/2016 06:30:00
154.1659424,487.8449551,3.584994597,12/06/2016 06:45:00
155.8819361,507.8819431,3.58523392,12/06/2016 07:00:00
155.4899547,499.2671309,3.585473243,12/06/2016 07:15:00
155.7750627,490.6523188,3.585712566,12/06/2016 07:30:00
155.7074797,482.0375067,3.58595189,12/06/2016 07:45:00
156.132532,473.4226945,3.586191213,12/06/2016 08:00:00
156.5575843,459.5004235,3.586430536,12/06/2016 08:15:00
156.9826366,445.5781526,3.58666986,12/06/2016 08:30:00
156.8577432,431.6558814,3.586909183,12/06/2016 08:45:00
155.932404,417.7336105,3.587148506,12/06/2016 09:00:00
155.459323,413.2305617,3.58738783,12/06/2016 09:15:00
156.4325182,408.7275128,3.587627153,12/06/2016 09:30:00
156.473068,404.224464,3.587866476,12/06/2016 09:45:00
161.8348893,399.7214152,3.5881058,12/06/2016 10:00:00
167.1967107,398.5590858,3.588345123,12/06/2016 10:15:00
174.6072133,397.3967564,3.588584446,12/06/2016 10:30:00
164.8348228,396.2344271,3.58882377,12/06/2016 10:45:00
168.068319,395.0720977,3.589063093,12/06/2016 11:00:00
174.90339,388.9380154,3.589302416,12/06/2016 11:15:00
173.2726739,382.803933,3.589541739,12/06/2016 11:30:00
170.1218323,376.6698506,3.589781063,12/06/2016 11:45:00
166.9709907,370.5357683,3.590020386,12/06/2016 12:00:00
163.8201491,365.2860496,3.590259709,12/06/2016 12:15:00
161.3372617,360.0363309,3.590499033,12/06/2016 12:30:00
161.8436801,354.7866123,3.590738356,12/06/2016 12:45:00
163.1983207,349.5368936,3.590977679,12/06/2016 13:00:00
163.9289526,349.2018506,3.591217003,12/06/2016 13:15:00
168.6689548,348.8668077,3.591456326,12/06/2016 13:30:00
173.4089568,348.5317647,3.591695649,12/06/2016 13:45:00
178.1489589,348.1967217,3.591934973,12/06/2016 14:00:00
182.8889611,349.0907466,3.592174296,12/06/2016 14:15:00
187.6289631,349.9847715,3.592413619,12/06/2016 14:30:00
192.3689652,350.8787964,3.592652943,12/06/2016 14:45:00
197.1089674,351.7728214,3.592892266,12/06/2016 15:00:00
201.8489694,359.1442149,3.593131589,12/06/2016 15:15:00
206.5889715,366.5156086,3.593370912,12/06/2016 15:30:00
211.3289737,373.8870022,3.593610236,12/06/2016 15:45:00
216.6229824,381.2583957,3.593849559,12/06/2016 16:00:00
220.8413948,381.5185489,3.594088882,12/06/2016 16:15:00
218.597048,381.7787021,3.594328206,12/06/2016 16:30:00
224.1620415,382.0388553,3.594567529,12/06/2016 16:45:00
218.054539,382.2990085,3.594806852,12/06/2016 17:00:00
211.9470365,376.9499339,3.595046176,12/06/2016 17:15:00
212.3451039,371.6008594,3.595285499,12/06/2016 17:30:00
212.9319643,366.2517848,3.595524822,12/06/2016 17:45:00
211.8640042,360.9027103,3.595764146,12/06/2016 18:00:00
207.1221277,364.590227,3.596003469,12/06/2016 18:15:00
206.5850135,368.2777437,3.596242792,12/06/2016 18:30:00
207.2400752,371.9652604,3.596482116,12/06/2016 18:45:00
206.9830554,375.6527771,3.596721439,12/06/2016 19:00:00
206.6589679,378.1864104,3.596960762,12/06/2016 19:15:00
207.6988151,380.7200436,3.597200085,12/06/2016 19:30:00
205.7318761,383.2536768,3.597439409,12/06/2016 19:45:00
203.1423271,385.7873101,3.597678732,12/06/2016 20:00:00
206.3457613,386.0044175,3.597918055,12/06/2016 20:15:00
208.9139151,386.2215248,3.598157379,12/06/2016 20:30:00
211.2196422,386.4386322,3.598396702,12/06/2016 20:45:00
205.2345943,386.6557395,3.598636025,12/06/2016 21:00:00
199.2495465,378.564444,3.598875349,12/06/2016 21:15:00
198.7899821,370.4731483,3.599114672,12/06/2016 21:30:00
196.329961,362.3818527,3.599353995,12/06/2016 21:45:00
193.9780727,354.2905572,3.599593319,12/06/2016 22:00:00
193.5590581,348.8499956,3.599832642,12/06/2016 22:15:00
193.4238921,343.4094342,3.600071965,12/06/2016 22:30:00
190.9368378,337.9688727,3.600311289,12/06/2016 22:45:00
191.6126678,332.5283112,3.600550612,12/06/2016 23:00:00
188.4092337,329.9519083,3.600789935,12/06/2016 23:15:00
188.7741819,327.3755055,3.601029258,12/06/2016 23:30:00
187.3549389,324.7991026,3.601268582,12/06/2016 23:45:00
187.2603227,322.2226997,3.601507905,12/07/2016 00:00:00
186.9494409,322.6091178,3.601747228,12/07/2016 00:15:00
186.5844927,322.9955359,3.601986552,12/07/2016 00:30:00
187.0981235,323.381954,3.602225875,12/07/2016 00:45:00
186.2195445,323.7683721,3.602465198,12/07/2016 01:00:00
181.8612312,315.3948203,3.602704522,12/07/2016 01:15:00
177.5029177,307.0212686,3.602943845,12/07/2016 01:30:00
173.1446044,298.6477169,3.603183168,12/07/2016 01:45:00
168.786291,290.2741651,3.603422492,12/07/2016 02:00:00
164.4279776,291.2005189,3.603661815,12/07/2016 02:15:00
160.0696642,292.1268727,3.603901138,12/07/2016 02:30:00
155.7113508,293.0532265,3.604140462,12/07/2016 02:45:00
151.3530374,293.9795803,3.604379785,12/07/2016 03:00:00
146.9947241,295.5422057,3.604619108,12/07/2016 03:15:00
142.6364107,297.1048312,3.604858431,12/07/2016 03:30:00
143.3257572,298.6674567,3.605097755,12/07/2016 03:45:00
141.062222,300.2300822,3.605337078,12/07/2016 04:00:00
138.7986868,305.0796705,3.605576401,12/07/2016 04:15:00
136.5351516,309.9292587,3.605815725,12/07/2016 04:30:00
138.0342316,314.778847,3.606055048,12/07/2016 04:45:00
139.3126223,319.6284353,3.606294371,12/07/2016 05:00:00
141.3513257,341.3967088,3.606533695,12/07/2016 05:15:00
143.2706828,363.1649822,3.606773018,12/07/2016 05:30:00
142.419137,384.9332559,3.607012341,12/07/2016 05:45:00
142.757052,406.7015294,3.607251665,12/07/2016 06:00:00
142.3374968,428.2093612,3.607490988,12/07/2016 06:15:00
141.9307823,449.7171932,3.607730311,12/07/2016 06:30:00
141.6509887,471.225025,3.607969635,12/07/2016 06:45:00
142.1591088,492.7328568,3.608208958,12/07/2016 07:00:00
143.2891816,487.1947317,3.608448281,12/07/2016 07:15:00
148.0237761,481.6566066,3.608687604,12/07/2016 07:30:00
145.5492071,476.1184816,3.608926928,12/07/2016 07:45:00
146.120689,470.5803565,3.609166251,12/07/2016 08:00:00
145.0220597,456.793938,3.609405574,12/07/2016 08:15:00
145.2800916,443.0075194,3.609644898,12/07/2016 08:30:00
152.2637408,429.2211008,3.609884221,12/07/2016 08:45:00
159.2473901,415.4346823,3.610123544,12/07/2016 09:00:00
166.2310392,403.5991978,3.610362868,12/07/2016 09:15:00
158.996872,391.7637132,3.610602191,12/07/2016 09:30:00
159.1017608,379.9282287,3.610841514,12/07/2016 09:45:00
159.5707598,368.0927443,3.611080838,12/07/2016 10:00:00
171.8674315,359.8374718,3.611320161,12/07/2016 10:15:00
170.2996411,351.5821995,3.611559484,12/07/2016 10:30:00
171.9927844,343.3269272,3.611798808,12/07/2016 10:45:00
172.3079104,335.0716547,3.612038131,12/07/2016 11:00:00
172.6912952,332.7416621,3.612277454,12/07/2016 11:15:00
173.3485264,330.4116694,3.612516778,12/07/2016 11:30:00
168.4379447,328.0816767,3.612756101,12/07/2016 11:45:00
165.2818503,325.7516841,3.612995424,12/07/2016 12:00:00
170.0571074,323.4953782,3.613234747,12/07/2016 12:15:00
174.8323646,321.2390722,3.613474071,12/07/2016 12:30:00
179.6076219,318.9827663,3.613713394,12/07/2016 12:45:00
184.382879,316.7264604,3.613952717,12/07/2016 13:00:00
189.1581362,317.1331032,3.614192041,12/07/2016 13:15:00
193.9333934,317.539746,3.614431364,12/07/2016 13:30:00
198.7086506,317.9463888,3.614670687,12/07/2016 13:45:00
203.4839078,318.3530316,3.614910011,12/07/2016 14:00:00
208.259165,323.941832,3.615149334,12/07/2016 14:15:00
213.0344221,329.5306325,3.615388657,12/07/2016 14:30:00
213.1627217,335.119433,3.615627981,12/07/2016 14:45:00
213.3926661,340.7082334,3.615867304,12/07/2016 15:00:00
212.9174765,347.2841293,3.616106627,12/07/2016 15:15:00
214.3565573,353.8600253,3.616345951,12/07/2016 15:30:00
215.7956382,360.4359212,3.616585274,12/07/2016 15:45:00
217.234719,367.0118171,3.616824597,12/07/2016 16:00:00
214.397382,366.7118835,3.61706392,12/07/2016 16:15:00
217.9869008,366.4119499,3.617303244,12/07/2016 16:30:00
218.3571746,366.1120163,3.617542567,12/07/2016 16:45:00
218.4372807,365.8120827,3.61778189,12/07/2016 17:00:00
218.0691865,364.2445162,3.618021214,12/07/2016 17:15:00
217.7701233,362.6769496,3.618260537,12/07/2016 17:30:00
212.4702511,361.109383,3.61849986,12/07/2016 17:45:00
215.2551421,359.5418165,3.618739184,12/07/2016 18:00:00
220.9598448,361.5143195,3.618978507,12/07/2016 18:15:00
217.3973287,363.4868225,3.61921783,12/07/2016 18:30:00
217.9304504,365.4593255,3.619457154,12/07/2016 18:45:00
217.6312183,367.4318285,3.619696477,12/07/2016 19:00:00
214.3765597,368.699173,3.6199358,12/07/2016 19:15:00
212.238362,369.9665175,3.620175124,12/07/2016 19:30:00
212.8476025,371.2338619,3.620414447,12/07/2016 19:45:00
